author_name,frequency,frequencyPer100Comment
Alessandro,4,0.0795
Vicky,4,0.0795
Sohel,4,0.0795
Manuel,4,0.0795
Kristen,4,0.0795
Amal,4,0.0795
Johnny,4,0.0795
Pedro,4,0.0795
Cara,4,0.0795
Diana,4,0.0795
Kàm,4,0.0795
Jenna,4,0.0795
Preity,4,0.0795
Van,3,0.0596
Ronald,3,0.0596
Thomas,3,0.0596
Ginger,3,0.0596
Stu,3,0.0596
Indigo,3,0.0596
Dylan,3,0.0596
Juanita,3,0.0596
Tiana,3,0.0596
Willy,3,0.0596
Gabriela,3,0.0596
Menna,3,0.0596
Kelsey,3,0.0596
Musairvesvas,3,0.0596
Angela,3,0.0596
Christophe,3,0.0596
Scarlett,3,0.0596
Edgar,3,0.0596
Lindsey,3,0.0596
Félix-Antoine,3,0.0596
Elie,3,0.0596
Gabriel,3,0.0596
Kimberley,3,0.0596
Hollie,3,0.0596
Shaun,3,0.0596
Isba,3,0.0596
Lee,3,0.0596
Abby,3,0.0596
Steven,3,0.0596
Gaston,3,0.0596
Cameron,3,0.0596
Cristina,3,0.0596
Nadia,3,0.0596
Dannick,3,0.0596
Sephora,3,0.0596
Klaus,3,0.0596
Ben,3,0.0596
Bel,3,0.0596
Isabel,3,0.0596
Leslie,3,0.0596
Eugenio,3,0.0596
Carolina,3,0.0596
Oskar,3,0.0596
Elizabeth,3,0.0596
Joe,3,0.0596
Josie,3,0.0596
Biti,3,0.0596
Martyna,3,0.0596
Gunter,3,0.0596
Chantelle,3,0.0596
Allison,3,0.0596
Olakanmi,3,0.0596
Nikki,3,0.0596
Beth,3,0.0596
Aire,3,0.0596
Jimmie,3,0.0596
Kaitlyn,3,0.0596
Kristian,3,0.0596
Mel,3,0.0596
Jarrod,3,0.0596
Stevie,3,0.0596
عصام,3,0.0596
Joanna,3,0.0596
Anusha,3,0.0596
Dari,3,0.0596
Maciek,3,0.0596
Dariianaa,3,0.0596
Jills,3,0.0596
Elle,3,0.0596
Hayley,3,0.0596
Colleen,3,0.0596
Tom,3,0.0596
Frances,3,0.0596
Becks,3,0.0596
Liam,3,0.0596
Nelly,3,0.0596
Rebekah,3,0.0596
Δημήτρης,3,0.0596
Larry,3,0.0596
Kimberly,3,0.0596
Adeline,3,0.0596
Karla,3,0.0596
Anouk,3,0.0596
Nguyen,3,0.0596
Phoebe,3,0.0596
Steve,3,0.0596
Caitlin,3,0.0596
Carl,3,0.0596
Myra,3,0.0596
Paúl,3,0.0596
Tiago,3,0.0596
Luke,3,0.0596
Francesca,3,0.0596
Nic,3,0.0596
Rati,3,0.0596
Nna,3,0.0596
Charlene,3,0.0596
Brady,3,0.0596
Tereza,3,0.0596
Rob,3,0.0596
Surjot,3,0.0596
Angelina,3,0.0596
Candy,3,0.0596
Gustavo,3,0.0596
Caitlyn,3,0.0596
荣宇倩,3,0.0596
Wilson,3,0.0596
Millie,3,0.0596
Cecilia,3,0.0596
Wendy,3,0.0596
Juliette,3,0.0596
Satyam,3,0.0596
Ashleigh,3,0.0596
Eduardo,3,0.0596
Miriam,3,0.0596
Hiroto,3,0.0596
Richard,3,0.0596
Lindsay,3,0.0596
Tara,3,0.0596
Fabiola,3,0.0596
Adriana,3,0.0596
Mauro,3,0.0596
Paula,3,0.0596
Callie,3,0.0596
Jessa,3,0.0596
Denisse,3,0.0596
Bethany,3,0.0596
Elba,3,0.0596
Becky,3,0.0596
Carmen,3,0.0596
Kristel,3,0.0596
