author_name,frequency,frequencyPer100Comment
Lorena,10,0.0570
Mari,10,0.0570
María,10,0.0570
Natália,10,0.0570
Helena,10,0.0570
Yvonne,10,0.0570
Alexia,10,0.0570
Jack,10,0.0570
Bobby,10,0.0570
Rahul,10,0.0570
Darren,10,0.0570
Jaqueline,10,0.0570
Kathy,10,0.0570
Nancy,10,0.0570
Max,10,0.0570
Marcus,10,0.0570
Muhammad,10,0.0570
Jasmine,10,0.0570
Mohamed,10,0.0570
Mitzi,10,0.0570
Barbara,10,0.0570
Linus,10,0.0570
Jo,10,0.0570
Zara,10,0.0570
Itzel,10,0.0570
Natalia,10,0.0570
Lindsay,10,0.0570
Veronica,9,0.0513
Amber,9,0.0513
Jon,9,0.0513
Sergio,9,0.0513
Harry,9,0.0513
Giovanna,9,0.0513
Janet,9,0.0513
Ingrid,9,0.0513
Brooke,9,0.0513
Leanne,9,0.0513
Jen,9,0.0513
Grace,9,0.0513
Tania,9,0.0513
Isabelle,9,0.0513
Catherine,9,0.0513
Rita,9,0.0513
Rafael,9,0.0513
Kristina,9,0.0513
Ally,9,0.0513
Ale,9,0.0513
Kurtis,9,0.0513
Corey,9,0.0513
Jean,9,0.0513
Brianna,9,0.0513
Chelle,9,0.0513
João,9,0.0513
Tạ,9,0.0513
Kris,9,0.0513
Noor,9,0.0513
Kelsey,9,0.0513
Rodrigo,9,0.0513
José,9,0.0513
Jacqueline,9,0.0513
Eva,9,0.0513
Joanne,9,0.0513
Oliver,9,0.0513
Fanny,9,0.0513
Eduardo,9,0.0513
Manuel,9,0.0513
Carrie,9,0.0513
Mandy,9,0.0513
Ama,9,0.0513
Bff,8,0.0456
Nigel,8,0.0456
Chad,8,0.0456
Daee,8,0.0456
Charles,8,0.0456
Laurie,8,0.0456
Alejandro,8,0.0456
Allison,8,0.0456
Marina,8,0.0456
Sally,8,0.0456
Júlia,8,0.0456
Allan,8,0.0456
Dawn,8,0.0456
Jessie,8,0.0456
Oren,8,0.0456
Elaine,8,0.0456
Isaac,8,0.0456
Karoline,8,0.0456
Monica,8,0.0456
Fernando,8,0.0456
Connor,8,0.0456
Kristen,8,0.0456
Gabrielle,8,0.0456
Adrian,8,0.0456
Lara,8,0.0456
Joey,8,0.0456
April,8,0.0456
Judy,8,0.0456
Ivan,8,0.0456
Bella,8,0.0456
Jade,8,0.0456
Theresa,8,0.0456
Leticia,8,0.0456
Aguus,8,0.0456
André,8,0.0456
Caleb,8,0.0456
Mitch,8,0.0456
Andre,8,0.0456
Lori,8,0.0456
Jimena,8,0.0456
Colleen,8,0.0456
Greg,8,0.0456
Rose,8,0.0456
Joanna,8,0.0456
Chase,8,0.0456
Nikki,8,0.0456
Meghan,8,0.0456
Chanakya,8,0.0456
Kathleen,8,0.0456
Monique,8,0.0456
Alma,8,0.0456
Ricky,8,0.0456
Andreas,7,0.0399
Sofia,7,0.0399
Niels,7,0.0399
Oscar,7,0.0399
Deborah,7,0.0399
May,7,0.0399
Marie-laure,7,0.0399
Brogen,7,0.0399
Becca,7,0.0399
Noah,7,0.0399
Carl,7,0.0399
Frank,7,0.0399
Sai,7,0.0399
Emmanuel,7,0.0399
Wheeler,7,0.0399
Lukas,7,0.0399
Noemi,7,0.0399
Alexa,7,0.0399
CL,7,0.0399
Faty,7,0.0399
Bruna,7,0.0399
Anne,7,0.0399
Leo,7,0.0399
Punjabi,7,0.0399
Conor,7,0.0399
Dean,7,0.0399
Erik,7,0.0399
Karolina,7,0.0399
Janine,7,0.0399
Phillip,7,0.0399
Cheyenne,7,0.0399
Douglas,7,0.0399
Travis,7,0.0399
Ruth,7,0.0399
Kayla,7,0.0399
Saurabh,7,0.0399
Roberto,7,0.0399
Nguyễn,7,0.0399
Shelby,7,0.0399
Chiara,7,0.0399
Alina,7,0.0399
Brad,7,0.0399
Ilaria,7,0.0399
Shaun,7,0.0399
Sebastian,7,0.0399
Clara,7,0.0399
Zachary,7,0.0399
Sophia,7,0.0399
El,7,0.0399
Dilbar,7,0.0399
Dani,7,0.0399
Glenn,7,0.0399
Cindy,7,0.0399
Katherine,7,0.0399
Nicola,7,0.0399
Gloria,7,0.0399
Antonia,7,0.0399
Abhishek,7,0.0399
Eddy,7,0.0399
Jerry,7,0.0399
Dulce,7,0.0399
Florismar,7,0.0399
Majo,7,0.0399
Sean,7,0.0399
Kenny,7,0.0399
Marcelo,7,0.0399
Marcela,7,0.0399
Pauline,7,0.0399
Wendy,7,0.0399
Eduarda,7,0.0399
Cheryl,7,0.0399
Timothy,7,0.0399
Angelica,7,0.0399
Jenna,7,0.0399
Marie,7,0.0399
Andrés,6,0.0342
Holly,6,0.0342
Lynn,6,0.0342
Rachael,6,0.0342
Russell,6,0.0342
Fer,6,0.0342
Cristina,6,0.0342
Rebekka,6,0.0342
Layla,6,0.0342
Whitney,6,0.0342
Missy,6,0.0342
Camille,6,0.0342
Justine,6,0.0342
Ross,6,0.0342
Kari,6,0.0342
Jim,6,0.0342
Beverley,6,0.0342
Hellen,6,0.0342
Danna,6,0.0342
Yasmim,6,0.0342
Chelsea,6,0.0342
Bruno,6,0.0342
