token,count,frequencyPer100Comment,frequencyPer100Token
awful,4,0.2341,0.0141
sane,4,0.2341,0.0141
ahead,4,0.2341,0.0141
experience,4,0.2341,0.0141
arent,4,0.2341,0.0141
social,4,0.2341,0.0141
you’re,4,0.2341,0.0141
known,4,0.2341,0.0141
male,4,0.2341,0.0141
share,4,0.2341,0.0141
huge,4,0.2341,0.0141
coal,4,0.2341,0.0141
predator,4,0.2341,0.0141
mental,4,0.2341,0.0141
7,4,0.2341,0.0141
issue,4,0.2341,0.0141
reporting,4,0.2341,0.0141
traffickers,4,0.2341,0.0141
members,4,0.2341,0.0141
station,4,0.2341,0.0141
banana,4,0.2341,0.0141
wasnt,4,0.2341,0.0141
self,4,0.2341,0.0141
justice,4,0.2341,0.0141
writes,4,0.2341,0.0141
common,4,0.2341,0.0141
sex,4,0.2341,0.0141
arc,4,0.2341,0.0141
close,4,0.2341,0.0141
attention,4,0.2341,0.0141
socialist,4,0.2341,0.0141
guilty,4,0.2341,0.0141
vindictive,4,0.2341,0.0141
parents,4,0.2341,0.0141
bit,4,0.2341,0.0141
continue,4,0.2341,0.0141
closely,4,0.2341,0.0141
step,4,0.2341,0.0141
abroad,4,0.2341,0.0141
page,4,0.2341,0.0141
drama,4,0.2341,0.0141
dude,4,0.2341,0.0141
katie,4,0.2341,0.0141
msm,4,0.2341,0.0141
similar,4,0.2341,0.0141
facebook,4,0.2341,0.0141
peace,4,0.2341,0.0141
putting,4,0.2341,0.0141
entire,4,0.2341,0.0141
eve,4,0.2341,0.0141
believes,4,0.2341,0.0141
paying,4,0.2341,0.0141
leaving,4,0.2341,0.0141
opinion,4,0.2341,0.0141
egypt,4,0.2341,0.0141
doubt,4,0.2341,0.0141
sanctions,4,0.2341,0.0141
stock,4,0.2341,0.0141
producer,4,0.2341,0.0141
criminal,4,0.2341,0.0141
pollution,4,0.2341,0.0141
hands,4,0.2341,0.0141
2030,4,0.2341,0.0141
university,4,0.2341,0.0141
announced,4,0.2341,0.0141
vacations,4,0.2341,0.0141
florida,4,0.2341,0.0141
korean,4,0.2341,0.0141
dooshka,4,0.2341,0.0141
deny,4,0.2341,0.0141
b,4,0.2341,0.0141
grab,4,0.2341,0.0141
asian,4,0.2341,0.0141
humiliation,4,0.2341,0.0141
accused,4,0.2341,0.0141
classless,4,0.2341,0.0141
blm,4,0.2341,0.0141
respect,4,0.2341,0.0141
cowards,4,0.2341,0.0141
climate,4,0.2341,0.0141
tweets,4,0.2341,0.0141
injured,4,0.2341,0.0141
shames,4,0.2341,0.0141
fighting,4,0.2341,0.0141
smart,4,0.2341,0.0141
racists,4,0.2341,0.0141
taxpayers,4,0.2341,0.0141
works,4,0.2341,0.0141
home,4,0.2341,0.0141
lead,4,0.2341,0.0141
devil,4,0.2341,0.0141
carrier,4,0.2341,0.0141
who’s,4,0.2341,0.0141
female,4,0.2341,0.0141
biggest,4,0.2341,0.0141
bus,4,0.2341,0.0141
dangerous,4,0.2341,0.0141
sanders,4,0.2341,0.0141
outlet,4,0.2341,0.0141
class,4,0.2341,0.0141
repeal,4,0.2341,0.0141
friends,4,0.2341,0.0141
understand,4,0.2341,0.0141
sleep,3,0.1755,0.0106
looking,3,0.1755,0.0106
drumpf,3,0.1755,0.0106
honor,3,0.1755,0.0106
leaders,3,0.1755,0.0106
second,3,0.1755,0.0106
hero,3,0.1755,0.0106
join,3,0.1755,0.0106
hundreds,3,0.1755,0.0106
met,3,0.1755,0.0106
buddy,3,0.1755,0.0106
criticism,3,0.1755,0.0106
brought,3,0.1755,0.0106
insult,3,0.1755,0.0106
adult,3,0.1755,0.0106
word,3,0.1755,0.0106
room,3,0.1755,0.0106
rights,3,0.1755,0.0106
era,3,0.1755,0.0106
provide,3,0.1755,0.0106
loyalty,3,0.1755,0.0106
detention,3,0.1755,0.0106
what’s,3,0.1755,0.0106
fit,3,0.1755,0.0106
twitter,3,0.1755,0.0106
safe,3,0.1755,0.0106
effects,3,0.1755,0.0106
rhetoric,3,0.1755,0.0106
arrested,3,0.1755,0.0106
went,3,0.1755,0.0106
abuse,3,0.1755,0.0106
large,3,0.1755,0.0106
gop,3,0.1755,0.0106
pence,3,0.1755,0.0106
tillersons,3,0.1755,0.0106
service,3,0.1755,0.0106
serve,3,0.1755,0.0106
feeling,3,0.1755,0.0106
sees,3,0.1755,0.0106
modern,3,0.1755,0.0106
snow,3,0.1755,0.0106
snowflake,3,0.1755,0.0106
cops,3,0.1755,0.0106
tech,3,0.1755,0.0106
bomb,3,0.1755,0.0106
finally,3,0.1755,0.0106
despite,3,0.1755,0.0106
14,3,0.1755,0.0106
i’ll,3,0.1755,0.0106
disaster,3,0.1755,0.0106
fair,3,0.1755,0.0106
capacity,3,0.1755,0.0106
lots,3,0.1755,0.0106
features,3,0.1755,0.0106
quattrociocchi,3,0.1755,0.0106
games,3,0.1755,0.0106
obamas,3,0.1755,0.0106
hitler,3,0.1755,0.0106
dept,3,0.1755,0.0106
remembering,3,0.1755,0.0106
dolores,3,0.1755,0.0106
trusted,3,0.1755,0.0106
showing,3,0.1755,0.0106
leftist,3,0.1755,0.0106
kid,3,0.1755,0.0106
