token,count,frequencyPer100Comment,frequencyPer100Token
¡¡¡¡,6,0.2676,0.0327
talk,6,0.2676,0.0327
❤❤❤❤❤,6,0.2676,0.0327
mexicano,6,0.2676,0.0327
youll,6,0.2676,0.0327
taking,6,0.2676,0.0327
comment,6,0.2676,0.0327
modeling,6,0.2676,0.0327
sigue,6,0.2676,0.0327
buy,6,0.2676,0.0327
hd,6,0.2676,0.0327
problem,6,0.2676,0.0327
minha,6,0.2676,0.0327
stay,6,0.2676,0.0327
3rd,6,0.2676,0.0327
told,5,0.2230,0.0273
given,5,0.2230,0.0273
matter,5,0.2230,0.0273
esta,5,0.2230,0.0273
contact,5,0.2230,0.0273
earth,5,0.2230,0.0273
wtf,5,0.2230,0.0273
❤️❤️❤️,5,0.2230,0.0273
olá,5,0.2230,0.0273
left,5,0.2230,0.0273
possible,5,0.2230,0.0273
dreams,5,0.2230,0.0273
night,5,0.2230,0.0273
son,5,0.2230,0.0273
prayer,5,0.2230,0.0273
role,5,0.2230,0.0273
cool,5,0.2230,0.0273
learn,5,0.2230,0.0273
pero,5,0.2230,0.0273
mad,5,0.2230,0.0273
date,5,0.2230,0.0273
stress,5,0.2230,0.0273
remember,5,0.2230,0.0273
argentina,5,0.2230,0.0273
language,5,0.2230,0.0273
nova,5,0.2230,0.0273
open,5,0.2230,0.0273
designer,5,0.2230,0.0273
11,5,0.2230,0.0273
saw,5,0.2230,0.0273
forever,5,0.2230,0.0273
reading,5,0.2230,0.0273
streaming,5,0.2230,0.0273
você,5,0.2230,0.0273
model,5,0.2230,0.0273
power,5,0.2230,0.0273
oh,5,0.2230,0.0273
favorite,5,0.2230,0.0273
start,5,0.2230,0.0273
list,5,0.2230,0.0273
family,5,0.2230,0.0273
lovers,5,0.2230,0.0273
colombia,5,0.2230,0.0273
miss,5,0.2230,0.0273
wonderful,5,0.2230,0.0273
option,5,0.2230,0.0273
cover,5,0.2230,0.0273
pretty,5,0.2230,0.0273
x,5,0.2230,0.0273
close,5,0.2230,0.0273
httpswwwfacebookcomjanny590774397763269,5,0.2230,0.0273
taiwan,5,0.2230,0.0273
admire,5,0.2230,0.0273
admira,5,0.2230,0.0273
big,5,0.2230,0.0273
fã,5,0.2230,0.0273
ontario,5,0.2230,0.0273
problems,5,0.2230,0.0273
e,5,0.2230,0.0273
having,5,0.2230,0.0273
young,5,0.2230,0.0273
и,5,0.2230,0.0273
app,5,0.2230,0.0273
ou,5,0.2230,0.0273
willing,5,0.2230,0.0273
2017,5,0.2230,0.0273
loves,5,0.2230,0.0273
bring,5,0.2230,0.0273
sweetie,5,0.2230,0.0273
➤,5,0.2230,0.0273
android,5,0.2230,0.0273
lupus,5,0.2230,0.0273
quiero,5,0.2230,0.0273
press,5,0.2230,0.0273
does,5,0.2230,0.0273
doesnt,5,0.2230,0.0273
idol,5,0.2230,0.0273
understand,5,0.2230,0.0273
لم,4,0.1784,0.0218
updates,4,0.1784,0.0218
tickets,4,0.1784,0.0218
tryin,4,0.1784,0.0218
holy,4,0.1784,0.0218
phone,4,0.1784,0.0218
gusta,4,0.1784,0.0218
hola,4,0.1784,0.0218
wrong,4,0.1784,0.0218
greek,4,0.1784,0.0218
mind,4,0.1784,0.0218
singer,4,0.1784,0.0218
lyrics,4,0.1784,0.0218
yeni,4,0.1784,0.0218
earn,4,0.1784,0.0218
bar,4,0.1784,0.0218
muy,4,0.1784,0.0218
lovely,4,0.1784,0.0218
jealous,4,0.1784,0.0218
amor,4,0.1784,0.0218
whats,4,0.1784,0.0218
especially,4,0.1784,0.0218
inside,4,0.1784,0.0218
tell,4,0.1784,0.0218
songs,4,0.1784,0.0218
vídeo,4,0.1784,0.0218
philippines,4,0.1784,0.0218
working,4,0.1784,0.0218
black,4,0.1784,0.0218
s2,4,0.1784,0.0218
write,4,0.1784,0.0218
q,4,0.1784,0.0218
hot,4,0.1784,0.0218
quite,4,0.1784,0.0218
💗,4,0.1784,0.0218
13,4,0.1784,0.0218
12,4,0.1784,0.0218
browser,4,0.1784,0.0218
performance,4,0.1784,0.0218
state,4,0.1784,0.0218
gee,4,0.1784,0.0218
twitter,4,0.1784,0.0218
according,4,0.1784,0.0218
trick,4,0.1784,0.0218
cast,4,0.1784,0.0218
إعذُرنى,4,0.1784,0.0218
pay,4,0.1784,0.0218
it’s,4,0.1784,0.0218
income,4,0.1784,0.0218
lady,4,0.1784,0.0218
curious,4,0.1784,0.0218
football,4,0.1784,0.0218
stand,4,0.1784,0.0218
إعذُرينى,4,0.1784,0.0218
🍅,4,0.1784,0.0218
taylor,4,0.1784,0.0218
file,4,0.1784,0.0218
deserve,4,0.1784,0.0218
liar,4,0.1784,0.0218
smile,4,0.1784,0.0218
sus,4,0.1784,0.0218
strong,4,0.1784,0.0218
pick,4,0.1784,0.0218
unto,4,0.1784,0.0218
states,4,0.1784,0.0218
dress,4,0.1784,0.0218
feed,4,0.1784,0.0218
sooo,4,0.1784,0.0218
health,4,0.1784,0.0218
guess,4,0.1784,0.0218
number,4,0.1784,0.0218
😘,4,0.1784,0.0218
risky,4,0.1784,0.0218
sa,4,0.1784,0.0218
relationship,4,0.1784,0.0218
solve,4,0.1784,0.0218
youmagictube,4,0.1784,0.0218
httpswwwfacebookcomalgeriaadvertisingposts1062000900528055,4,0.1784,0.0218
available,4,0.1784,0.0218
alot,4,0.1784,0.0218
convert,4,0.1784,0.0218
formats,4,0.1784,0.0218
☂,4,0.1784,0.0218
i’m,4,0.1784,0.0218
3you,4,0.1784,0.0218
bin,4,0.1784,0.0218
faith,4,0.1784,0.0218
lord,4,0.1784,0.0218
httpsmfacebookcomhasanfashiondesigner1752945518258808,4,0.1784,0.0218
♥,4,0.1784,0.0218
single,4,0.1784,0.0218
nam,4,0.1784,0.0218
smiles,4,0.1784,0.0218
httpswww130092447408067facebookcomf3fbj9lb8f3fhclocationufihclocationufigroups130092447408067viewpermalinkid1225444524146444,4,0.1784,0.0218
wished,4,0.1784,0.0218
body,4,0.1784,0.0218
و,4,0.1784,0.0218
क्या,4,0.1784,0.0218
babe,4,0.1784,0.0218
high,4,0.1784,0.0218
united,4,0.1784,0.0218
2018,4,0.1784,0.0218
kiss,4,0.1784,0.0218
truth,4,0.1784,0.0218
doing,4,0.1784,0.0218
princess,4,0.1784,0.0218
powerful,4,0.1784,0.0218
los,4,0.1784,0.0218
able,4,0.1784,0.0218
url,4,0.1784,0.0218
जाने,4,0.1784,0.0218
viet,4,0.1784,0.0218
favor,4,0.1784,0.0218
kete,4,0.1784,0.0218
hernandez,4,0.1784,0.0218
latest,4,0.1784,0.0218
immediately,4,0.1784,0.0218
insert,4,0.1784,0.0218
scared,4,0.1784,0.0218
esa,4,0.1784,0.0218
к,4,0.1784,0.0218
selenators,4,0.1784,0.0218
biggest,4,0.1784,0.0218
incredible,4,0.1784,0.0218
mucho,3,0.1338,0.0164
igual,3,0.1338,0.0164
worth,3,0.1338,0.0164
happier,3,0.1338,0.0164
нас,3,0.1338,0.0164
faithful,3,0.1338,0.0164
httplmfacebookcomlphpuhttp3a2f2fforuboysaltervistaorg2fhotrussianbabe2fhkaqgmxfhbs1,3,0.1338,0.0164
flores,3,0.1338,0.0164
spellmoney,3,0.1338,0.0164
😂😂😂,3,0.1338,0.0164
httpsmyoutubecomwatchfeaturesharevziakfyb1abi,3,0.1338,0.0164
strike,3,0.1338,0.0164
brings,3,0.1338,0.0164
haha,3,0.1338,0.0164
hurt,3,0.1338,0.0164
mo,3,0.1338,0.0164
selenas,3,0.1338,0.0164
gifted,3,0.1338,0.0164
jungle,3,0.1338,0.0164
1000,3,0.1338,0.0164
creo,3,0.1338,0.0164
httpssweepestltkonkursas330laimekite50kvadratiniumetrunamostogodengimanemokamai,3,0.1338,0.0164
l,3,0.1338,0.0164
testimonyit,3,0.1338,0.0164
upload,3,0.1338,0.0164
wwwmusic2irancom,3,0.1338,0.0164
hermosa,3,0.1338,0.0164
written,3,0.1338,0.0164
httplfacebookcomlphpuhttp3a2f2fwwwparentingnationin2fbabyphotocontestindia2fbabynameyashikajoshi259102hnaqhzdqkgs1,3,0.1338,0.0164
hearing,3,0.1338,0.0164
👑,3,0.1338,0.0164
😘😘😘😘,3,0.1338,0.0164
ahmed,3,0.1338,0.0164
tree,3,0.1338,0.0164
seed,3,0.1338,0.0164
kayo,3,0.1338,0.0164
strength,3,0.1338,0.0164
genuine,3,0.1338,0.0164
blue,3,0.1338,0.0164
cabeçuda,3,0.1338,0.0164
saying,3,0.1338,0.0164
amazon,3,0.1338,0.0164
happiest,3,0.1338,0.0164
fair,3,0.1338,0.0164
decided,3,0.1338,0.0164
said,3,0.1338,0.0164
bien,3,0.1338,0.0164
country,3,0.1338,0.0164
una,3,0.1338,0.0164
não,3,0.1338,0.0164
pra,3,0.1338,0.0164
entered,3,0.1338,0.0164
testimonies,3,0.1338,0.0164
🐺,3,0.1338,0.0164
ariana,3,0.1338,0.0164
backlove,3,0.1338,0.0164
catch,3,0.1338,0.0164
haters,3,0.1338,0.0164
selly,3,0.1338,0.0164
gracias,3,0.1338,0.0164
happening,3,0.1338,0.0164
browsing,3,0.1338,0.0164
tho,3,0.1338,0.0164
spread,3,0.1338,0.0164
musicaggregation,3,0.1338,0.0164
😍😘,3,0.1338,0.0164
comments,3,0.1338,0.0164
post,3,0.1338,0.0164
publishing,3,0.1338,0.0164
6,3,0.1338,0.0164
hear,3,0.1338,0.0164
attached,3,0.1338,0.0164
novel,3,0.1338,0.0164
dear,3,0.1338,0.0164
picture,3,0.1338,0.0164
soniashe,3,0.1338,0.0164
restores,3,0.1338,0.0164
osm,3,0.1338,0.0164
ven,3,0.1338,0.0164
choice,3,0.1338,0.0164
fagbemifagbemispellcastergmailcom,3,0.1338,0.0164
posts,3,0.1338,0.0164
regret,3,0.1338,0.0164
sign,3,0.1338,0.0164
heres,3,0.1338,0.0164
meli,3,0.1338,0.0164
wombcure,3,0.1338,0.0164
brethren,3,0.1338,0.0164
fake,3,0.1338,0.0164
transplant,3,0.1338,0.0164
httpstconukm2qmq2l,3,0.1338,0.0164
💖,3,0.1338,0.0164
wwwfacebookcomzahoorafridii,3,0.1338,0.0164
heard,3,0.1338,0.0164
dropped,3,0.1338,0.0164
huge,3,0.1338,0.0164
pensé,3,0.1338,0.0164
httpswwwyoutubecomwatchvch4et3m3xm,3,0.1338,0.0164
group,3,0.1338,0.0164
thanx,3,0.1338,0.0164
happened,3,0.1338,0.0164
rock,3,0.1338,0.0164
happen,3,0.1338,0.0164
album,3,0.1338,0.0164
romans,3,0.1338,0.0164
💚,3,0.1338,0.0164
honest,3,0.1338,0.0164
little,3,0.1338,0.0164
vem,3,0.1338,0.0164
x2,3,0.1338,0.0164
beber,3,0.1338,0.0164
10,3,0.1338,0.0164
15,3,0.1338,0.0164
14,3,0.1338,0.0164
16,3,0.1338,0.0164
yasss,3,0.1338,0.0164
мир,3,0.1338,0.0164
ana,3,0.1338,0.0164
slay,3,0.1338,0.0164
sad,3,0.1338,0.0164
sure,3,0.1338,0.0164
✨,3,0.1338,0.0164
truly,3,0.1338,0.0164
5xzcsdxc43hhwww8yzxdscvckafacebookcomtcgge4osjzcccczcbsw1a1dwhadffs2d5swfd5fesa32qwrhclocationufigroups464534766viewpermalinkid1196697960365078,3,0.1338,0.0164
committed,3,0.1338,0.0164
sean,3,0.1338,0.0164
marshmello,3,0.1338,0.0164
um,3,0.1338,0.0164
ways,3,0.1338,0.0164
cuando,3,0.1338,0.0164
قَال,3,0.1338,0.0164
grand,3,0.1338,0.0164
swift,3,0.1338,0.0164
beautyful,3,0.1338,0.0164
wants,3,0.1338,0.0164
hidden,3,0.1338,0.0164
sound,3,0.1338,0.0164
divorcewin,3,0.1338,0.0164
cancerand,3,0.1338,0.0164
pas,3,0.1338,0.0164
selenagomez,3,0.1338,0.0164
manila,3,0.1338,0.0164
week,3,0.1338,0.0164
fukn,3,0.1338,0.0164
sickness,3,0.1338,0.0164
armour,3,0.1338,0.0164
kill,3,0.1338,0.0164
lets,3,0.1338,0.0164
ama,3,0.1338,0.0164
😍😍😍😭,3,0.1338,0.0164
comentarios,3,0.1338,0.0164
mood,3,0.1338,0.0164
httpswwwcompletcouk,3,0.1338,0.0164
httpsyoutubeku8k7skjmg,3,0.1338,0.0164
youve,3,0.1338,0.0164
stars,3,0.1338,0.0164
httpswwwfacebookcomzindagikekuchmeethaandkhattapalrefhl,3,0.1338,0.0164
agree,3,0.1338,0.0164
strongly,3,0.1338,0.0164
al,3,0.1338,0.0164
brandi,3,0.1338,0.0164
wwwtwittercomsourcheesecake,3,0.1338,0.0164
forget,3,0.1338,0.0164
hands,3,0.1338,0.0164
theyve,3,0.1338,0.0164
httpswwwyoutubecomwatchvrks9zmg0a,3,0.1338,0.0164
darkness,3,0.1338,0.0164
nana,3,0.1338,0.0164
suicide,3,0.1338,0.0164
interneti,3,0.1338,0.0164
thesei,3,0.1338,0.0164
site,3,0.1338,0.0164
basically,3,0.1338,0.0164
lanÇa,3,0.1338,0.0164
needs,3,0.1338,0.0164
court,3,0.1338,0.0164
anytime,3,0.1338,0.0164
26,3,0.1338,0.0164
20,3,0.1338,0.0164
bout,3,0.1338,0.0164
members,3,0.1338,0.0164
imagine,3,0.1338,0.0164
story,3,0.1338,0.0164
store,3,0.1338,0.0164
