author_name,frequency,frequencyPer100Comment
Simon,334,14.897413024085637
Damialeon,37,1.650312221231044
Selena,29,1.2934879571810882
Derek,27,1.2042818911685995
Sarah,17,0.7582515611061552
Yacine,14,0.6244424620874219
Juan,13,0.5798394290811775
The,13,0.5798394290811775
William,12,0.535236396074933
Alex,12,0.535236396074933
Nas,10,0.44603033006244425
Dragoș,10,0.44603033006244425
Rohit,9,0.40142729705619984
Books,9,0.40142729705619984
Adele,9,0.40142729705619984
Ricardo,9,0.40142729705619984
David,9,0.40142729705619984
Maria,9,0.40142729705619984
Серёжа,8,0.35682426404995543
Luis,7,0.31222123104371097
Selenators,7,0.31222123104371097
Moncef,7,0.31222123104371097
Justin,7,0.31222123104371097
Vanessa,7,0.31222123104371097
Edgar,7,0.31222123104371097
Anthony,7,0.31222123104371097
Hasan,6,0.2676181980374665
Canal,6,0.2676181980374665
Selenator,6,0.2676181980374665
Rabia,6,0.2676181980374665
Abby-Rose,6,0.2676181980374665
Daniel,6,0.2676181980374665
Florina,6,0.2676181980374665
Akhilesh,6,0.2676181980374665
C.Ronaldo,6,0.2676181980374665
Travis,5,0.22301516503122212
Sreejani,5,0.22301516503122212
LI,5,0.22301516503122212
Ahmed,5,0.22301516503122212
Harsh,5,0.22301516503122212
Michel,5,0.22301516503122212
Giriteja,5,0.22301516503122212
Manuel,5,0.22301516503122212
Mishal,5,0.22301516503122212
Clube,5,0.22301516503122212
Xald,5,0.22301516503122212
Mike,5,0.22301516503122212
Thiago,5,0.22301516503122212
Võ,4,0.17841213202497772
Mery,4,0.17841213202497772
Nicole,4,0.17841213202497772
Lucas,4,0.17841213202497772
Carlos,4,0.17841213202497772
Amazing,4,0.17841213202497772
Meli,4,0.17841213202497772
Mine,4,0.17841213202497772
Edward,4,0.17841213202497772
Kevin,4,0.17841213202497772
Raul,4,0.17841213202497772
Matheus,4,0.17841213202497772
Diego,4,0.17841213202497772
Estrella,4,0.17841213202497772
Ivan,4,0.17841213202497772
Angel,4,0.17841213202497772
Patrycja,4,0.17841213202497772
Cezara,4,0.17841213202497772
Aditya,4,0.17841213202497772
Mohamed,4,0.17841213202497772
Kenedy,4,0.17841213202497772
Ema,4,0.17841213202497772
Ana,4,0.17841213202497772
Darlison,4,0.17841213202497772
Dharsha,4,0.17841213202497772
Jorge,4,0.17841213202497772
Andreia,4,0.17841213202497772
Jonathan,4,0.17841213202497772
Jose,4,0.17841213202497772
Abigail,4,0.17841213202497772
Selena's,3,0.13380909901873325
Simo,3,0.13380909901873325
Xola,3,0.13380909901873325
Zahoor,3,0.13380909901873325
Percy,3,0.13380909901873325
Victor,3,0.13380909901873325
Kelsy,3,0.13380909901873325
Stan,3,0.13380909901873325
Believe,3,0.13380909901873325
Sohail,3,0.13380909901873325
Bartek,3,0.13380909901873325
Brian,3,0.13380909901873325
Gersi,3,0.13380909901873325
Walter,3,0.13380909901873325
Raymond,3,0.13380909901873325
Jordan,3,0.13380909901873325
Deepika,3,0.13380909901873325
Sean,3,0.13380909901873325
