token,count,frequencyPer100Comment,frequencyPer100Token
en,10,0.5110,0.0575
enough,10,0.5110,0.0575
nicole,10,0.5110,0.0575
lets,10,0.5110,0.0575
calendars,10,0.5110,0.0575
fill,10,0.5110,0.0575
full,10,0.5110,0.0575
bigger,10,0.5110,0.0575
ashley,10,0.5110,0.0575
done,10,0.5110,0.0575
pringles,10,0.5110,0.0575
find,10,0.5110,0.0575
probably,10,0.5110,0.0575
santa,10,0.5110,0.0575
nice,10,0.5110,0.0575
try,10,0.5110,0.0575
pipes,10,0.5110,0.0575
instead,10,0.5110,0.0575
pipe,10,0.5110,0.0575
here’s,9,0.4599,0.0517
said,9,0.4599,0.0517
thanks,9,0.4599,0.0517
people,9,0.4599,0.0517
did,9,0.4599,0.0517
today,9,0.4599,0.0517
1,9,0.4599,0.0517
such,9,0.4599,0.0517
looking,9,0.4599,0.0517
open,9,0.4599,0.0517
tomorrow,9,0.4599,0.0517
lmao,9,0.4599,0.0517
i’ll,9,0.4599,0.0517
xmas,9,0.4599,0.0517
thinking,9,0.4599,0.0517
towel,9,0.4599,0.0517
ok,9,0.4599,0.0517
te,9,0.4599,0.0517
version,9,0.4599,0.0517
paint,9,0.4599,0.0517
😊,9,0.4599,0.0517
lauren,9,0.4599,0.0517
i’d,9,0.4599,0.0517
un,9,0.4599,0.0517
ago,9,0.4599,0.0517
guys,9,0.4599,0.0517
who,9,0.4599,0.0517
new,8,0.4088,0.0460
never,8,0.4088,0.0460
❤️,8,0.4088,0.0460
give,8,0.4088,0.0460
after,8,0.4088,0.0460
used,8,0.4088,0.0460
youre,8,0.4088,0.0460
together,8,0.4088,0.0460
brown,8,0.4088,0.0460
diy,8,0.4088,0.0460
water,8,0.4088,0.0460
december,8,0.4088,0.0460
se,8,0.4088,0.0460
el,8,0.4088,0.0460
only,8,0.4088,0.0460
alcoholic,8,0.4088,0.0460
ya,8,0.4088,0.0460
gonna,8,0.4088,0.0460
tu,8,0.4088,0.0460
crafts,8,0.4088,0.0460
hell,8,0.4088,0.0460
since,8,0.4088,0.0460
😜,8,0.4088,0.0460
😁,8,0.4088,0.0460
booze,8,0.4088,0.0460
😆,8,0.4088,0.0460
stephanie,8,0.4088,0.0460
d,8,0.4088,0.0460
back,8,0.4088,0.0460
🤣🤣🤣,8,0.4088,0.0460
whole,8,0.4088,0.0460
add,8,0.4088,0.0460
because,8,0.4088,0.0460
does,8,0.4088,0.0460
getting,8,0.4088,0.0460
ha,8,0.4088,0.0460
lynn,8,0.4088,0.0460
cant,7,0.3577,0.0402
davis,7,0.3577,0.0402
easier,7,0.3577,0.0402
god,7,0.3577,0.0402
sticker,7,0.3577,0.0402
con,7,0.3577,0.0402
cans,7,0.3577,0.0402
i’ve,7,0.3577,0.0402
true,7,0.3577,0.0402
johnson,7,0.3577,0.0402
ann,7,0.3577,0.0402
take,7,0.3577,0.0402
beth,7,0.3577,0.0402
cheap,7,0.3577,0.0402
where,7,0.3577,0.0402
spirit,7,0.3577,0.0402
myself,7,0.3577,0.0402
different,7,0.3577,0.0402
bottle,7,0.3577,0.0402
crafting,7,0.3577,0.0402
emily,7,0.3577,0.0402
tp,7,0.3577,0.0402
🤔,7,0.3577,0.0402
det,7,0.3577,0.0402
store,7,0.3577,0.0402
para,7,0.3577,0.0402
jamie,7,0.3577,0.0402
also,7,0.3577,0.0402
last,7,0.3577,0.0402
expensive,7,0.3577,0.0402
❤,7,0.3577,0.0402
clever,7,0.3577,0.0402
didnt,7,0.3577,0.0402
lo,7,0.3577,0.0402
jesus,7,0.3577,0.0402
linda,7,0.3577,0.0402
ones,7,0.3577,0.0402
smith,7,0.3577,0.0402
martin,7,0.3577,0.0402
forget,6,0.3066,0.0345
sarah,6,0.3066,0.0345
amazing,6,0.3066,0.0345
mandy,6,0.3066,0.0345
been,6,0.3066,0.0345
catch,6,0.3066,0.0345
ik,6,0.3066,0.0345
inside,6,0.3066,0.0345
crystal,6,0.3066,0.0345
til,6,0.3066,0.0345
laura,6,0.3066,0.0345
countdown,6,0.3066,0.0345
gun,6,0.3066,0.0345
casey,6,0.3066,0.0345
yeah,6,0.3066,0.0345
yourself,6,0.3066,0.0345
2,6,0.3066,0.0345
friend,6,0.3066,0.0345
season,6,0.3066,0.0345
12,6,0.3066,0.0345
any,6,0.3066,0.0345
🎄,6,0.3066,0.0345
michelle,6,0.3066,0.0345
behind,6,0.3066,0.0345
come,6,0.3066,0.0345
merry,6,0.3066,0.0345
os,6,0.3066,0.0345
gifts,6,0.3066,0.0345
present,6,0.3066,0.0345
small,6,0.3066,0.0345
christian,6,0.3066,0.0345
two,6,0.3066,0.0345
dec,6,0.3066,0.0345
fitzpatrick,6,0.3066,0.0345
hard,6,0.3066,0.0345
sell,6,0.3066,0.0345
😀,6,0.3066,0.0345
wow,6,0.3066,0.0345
simple,6,0.3066,0.0345
holidays,6,0.3066,0.0345
cut,6,0.3066,0.0345
big,6,0.3066,0.0345
couple,6,0.3066,0.0345
donna,6,0.3066,0.0345
anne,6,0.3066,0.0345
anna,6,0.3066,0.0345
drinking,6,0.3066,0.0345
lee,6,0.3066,0.0345
vinegar,6,0.3066,0.0345
started,6,0.3066,0.0345
hahahaha,6,0.3066,0.0345
la,6,0.3066,0.0345
keep,6,0.3066,0.0345
si,6,0.3066,0.0345
ca,6,0.3066,0.0345
party,6,0.3066,0.0345
hate,5,0.2555,0.0287
cindy,5,0.2555,0.0287
julie,5,0.2555,0.0287
type,5,0.2555,0.0287
tell,5,0.2555,0.0287
calendrier,5,0.2555,0.0287
before,5,0.2555,0.0287
top,5,0.2555,0.0287
girls,5,0.2555,0.0287
maria,5,0.2555,0.0287
bonnie,5,0.2555,0.0287
du,5,0.2555,0.0287
life,5,0.2555,0.0287
id,5,0.2555,0.0287
yet,5,0.2555,0.0287
save,5,0.2555,0.0287
holiday,5,0.2555,0.0287
o,5,0.2555,0.0287
happy,5,0.2555,0.0287
weekend,5,0.2555,0.0287
creative,5,0.2555,0.0287
elizabeth,5,0.2555,0.0287
wait,5,0.2555,0.0287
angela,5,0.2555,0.0287
live,5,0.2555,0.0287
thank,5,0.2555,0.0287
mais,5,0.2555,0.0287
rachel,5,0.2555,0.0287
pra,5,0.2555,0.0287
ideas,5,0.2555,0.0287
andrea,5,0.2555,0.0287
case,5,0.2555,0.0287
without,5,0.2555,0.0287
seems,5,0.2555,0.0287
kimberly,5,0.2555,0.0287
christina,5,0.2555,0.0287
christine,5,0.2555,0.0287
always,5,0.2555,0.0287
baileys,5,0.2555,0.0287
brittany,5,0.2555,0.0287
hey,5,0.2555,0.0287
house,5,0.2555,0.0287
heather,5,0.2555,0.0287
month,5,0.2555,0.0287
jenna,5,0.2555,0.0287
you’re,5,0.2555,0.0287
jodie,5,0.2555,0.0287
sooo,5,0.2555,0.0287
through,5,0.2555,0.0287
25,5,0.2555,0.0287
actually,5,0.2555,0.0287
late,5,0.2555,0.0287
faire,5,0.2555,0.0287
ryan,5,0.2555,0.0287
least,5,0.2555,0.0287
play,5,0.2555,0.0287
most,5,0.2555,0.0287
sandra,5,0.2555,0.0287
x,5,0.2555,0.0287
secret,5,0.2555,0.0287
else,5,0.2555,0.0287
courtney,5,0.2555,0.0287
absolutely,5,0.2555,0.0287
ornaments,5,0.2555,0.0287
kelsey,5,0.2555,0.0287
dude,5,0.2555,0.0287
erica,5,0.2555,0.0287
um,5,0.2555,0.0287
didn’t,5,0.2555,0.0287
few,5,0.2555,0.0287
account,5,0.2555,0.0287
pour,5,0.2555,0.0287
tag,5,0.2555,0.0287
matt,5,0.2555,0.0287
kylie,5,0.2555,0.0287
tonight,5,0.2555,0.0287
genius,5,0.2555,0.0287
april,5,0.2555,0.0287
taylor,5,0.2555,0.0287
va,5,0.2555,0.0287
paul,5,0.2555,0.0287
candy,5,0.2555,0.0287
home,5,0.2555,0.0287
wish,5,0.2555,0.0287
shannon,5,0.2555,0.0287
christians,5,0.2555,0.0287
lori,4,0.2044,0.0230
n,4,0.2044,0.0230
christ,4,0.2044,0.0230
calendario,4,0.2044,0.0230
fantastic,4,0.2044,0.0230
holy,4,0.2044,0.0230
must,4,0.2044,0.0230
room,4,0.2044,0.0230
il,4,0.2044,0.0230
becky,4,0.2044,0.0230
heck,4,0.2044,0.0230
can’t,4,0.2044,0.0230
williams,4,0.2044,0.0230
mind,4,0.2044,0.0230
circles,4,0.2044,0.0230
don,4,0.2044,0.0230
m,4,0.2044,0.0230
saying,4,0.2044,0.0230
demain,4,0.2044,0.0230
jess,4,0.2044,0.0230
tho,4,0.2044,0.0230
så,4,0.2044,0.0230
vanessa,4,0.2044,0.0230
dean,4,0.2044,0.0230
gosh,4,0.2044,0.0230
adorable,4,0.2044,0.0230
jenn,4,0.2044,0.0230
colleen,4,0.2044,0.0230
quick,4,0.2044,0.0230
beautiful,4,0.2044,0.0230
1st,4,0.2044,0.0230
pero,4,0.2044,0.0230
anything,4,0.2044,0.0230
pins,4,0.2044,0.0230
birthday,4,0.2044,0.0230
jim,4,0.2044,0.0230
watts,4,0.2044,0.0230
sounds,4,0.2044,0.0230
alley,4,0.2044,0.0230
sad,4,0.2044,0.0230
say,4,0.2044,0.0230
tracy,4,0.2044,0.0230
thompson,4,0.2044,0.0230
moore,4,0.2044,0.0230
mary,4,0.2044,0.0230
s,4,0.2044,0.0230
being,4,0.2044,0.0230
hint,4,0.2044,0.0230
tina,4,0.2044,0.0230
calendário,4,0.2044,0.0230
lot,4,0.2044,0.0230
agree,4,0.2044,0.0230
al,4,0.2044,0.0230
again,4,0.2044,0.0230
natalie,4,0.2044,0.0230
having,4,0.2044,0.0230
y’all,4,0.2044,0.0230
children,4,0.2044,0.0230
toys,4,0.2044,0.0230
🙂,4,0.2044,0.0230
🙄,4,0.2044,0.0230
mira,4,0.2044,0.0230
share,4,0.2044,0.0230
coming,4,0.2044,0.0230
disrespectful,4,0.2044,0.0230
friday,4,0.2044,0.0230
miss,4,0.2044,0.0230
jeg,4,0.2044,0.0230
jen,4,0.2044,0.0230
😃,4,0.2044,0.0230
😘,4,0.2044,0.0230
becca,4,0.2044,0.0230
thomas,4,0.2044,0.0230
😄,4,0.2044,0.0230
both,4,0.2044,0.0230
empty,4,0.2044,0.0230
calender,4,0.2044,0.0230
using,4,0.2044,0.0230
ma,4,0.2044,0.0230
game,4,0.2044,0.0230
spam,4,0.2044,0.0230
nick,4,0.2044,0.0230
meaning,4,0.2044,0.0230
simon,4,0.2044,0.0230
gina,4,0.2044,0.0230
😍😍😍,4,0.2044,0.0230
schmid,4,0.2044,0.0230
makes,4,0.2044,0.0230
clark,4,0.2044,0.0230
stop,4,0.2044,0.0230
le,4,0.2044,0.0230
dat,4,0.2044,0.0230
sichting,4,0.2044,0.0230
ask,4,0.2044,0.0230
their,4,0.2044,0.0230
bet,4,0.2044,0.0230
catholic,4,0.2044,0.0230
werent,4,0.2044,0.0230
navarro,4,0.2044,0.0230
mike,4,0.2044,0.0230
off,4,0.2044,0.0230
liz,4,0.2044,0.0230
catherine,4,0.2044,0.0230
chris,4,0.2044,0.0230
count,4,0.2044,0.0230
jack,3,0.1533,0.0172
school,3,0.1533,0.0172
miller,3,0.1533,0.0172
festive,3,0.1533,0.0172
items,3,0.1533,0.0172
adult,3,0.1533,0.0172
hold,3,0.1533,0.0172
💕,3,0.1533,0.0172
times,3,0.1533,0.0172
micki,3,0.1533,0.0172
travel,3,0.1533,0.0172
wrong,3,0.1533,0.0172
allison,3,0.1533,0.0172
lindsay,3,0.1533,0.0172
fit,3,0.1533,0.0172
weeks,3,0.1533,0.0172
schmidt,3,0.1533,0.0172
similar,3,0.1533,0.0172
alexis,3,0.1533,0.0172
desylva,3,0.1533,0.0172
mean,3,0.1533,0.0172
lige,3,0.1533,0.0172
bonus,3,0.1533,0.0172
kayla,3,0.1533,0.0172
wanted,3,0.1533,0.0172
podemos,3,0.1533,0.0172
anyone,3,0.1533,0.0172
é,3,0.1533,0.0172
este,3,0.1533,0.0172
person,3,0.1533,0.0172
y,3,0.1533,0.0172
shirley,3,0.1533,0.0172
finally,3,0.1533,0.0172
100,3,0.1533,0.0172
michele,3,0.1533,0.0172
woah,3,0.1533,0.0172
elliott,3,0.1533,0.0172
🤪,3,0.1533,0.0172
pick,3,0.1533,0.0172
hacer,3,0.1533,0.0172
bonne,3,0.1533,0.0172
hearts,3,0.1533,0.0172
yours,3,0.1533,0.0172
dear,3,0.1533,0.0172
plus,3,0.1533,0.0172
wrap,3,0.1533,0.0172
wichroski,3,0.1533,0.0172
melanie,3,0.1533,0.0172
trip,3,0.1533,0.0172
marissa,3,0.1533,0.0172
alana,3,0.1533,0.0172
rebecca,3,0.1533,0.0172
leave,3,0.1533,0.0172
p,3,0.1533,0.0172
