author_name,frequency,frequencyPer100Comment
Sarah,56,1.1054086063955784
Emily,55,1.0856691669956573
Jessica,39,0.7698381365969206
Hannah,37,0.7303592577970786
Rachel,33,0.6514015001973944
Katie,32,0.6316620607974733
Lauren,30,0.5921831819976312
Emma,28,0.5527043031977892
Megan,28,0.5527043031977892
Jennifer,27,0.5329648637978681
Samantha,26,0.5132254243979472
Ashley,25,0.49348598499802604
Laura,24,0.47374654559810503
Amy,24,0.47374654559810503
Anna,23,0.45400710619818396
Amanda,23,0.45400710619818396
Maria,23,0.45400710619818396
Michelle,22,0.43426766679826295
Nicole,22,0.43426766679826295
Daniel,21,0.41452822739834183
Christine,20,0.3947887879984209
Andrea,20,0.3947887879984209
Alex,20,0.3947887879984209
Stephanie,19,0.3750493485984998
Taylor,19,0.3750493485984998
Joseph,19,0.3750493485984998
Courtney,17,0.33557046979865773
Erin,17,0.33557046979865773
Mary,17,0.33557046979865773
Ana,16,0.31583103039873667
Ben,15,0.2960915909988156
Grace,15,0.2960915909988156
Elizabeth,15,0.2960915909988156
Danielle,15,0.2960915909988156
Christina,14,0.2763521515988946
Vanessa,14,0.2763521515988946
Victoria,14,0.2763521515988946
Rebecca,13,0.2566127121989736
Jess,13,0.2566127121989736
Alyssa,13,0.2566127121989736
Heather,13,0.2566127121989736
Natalie,13,0.2566127121989736
Kelly,13,0.2566127121989736
Brittany,13,0.2566127121989736
Caitlin,13,0.2566127121989736
Ellie,12,0.23687327279905251
Chris,12,0.23687327279905251
Lucas,12,0.23687327279905251
Arham,12,0.23687327279905251
Sophie,12,0.23687327279905251
David,12,0.23687327279905251
Carlos,11,0.21713383339913148
Natasha,11,0.21713383339913148
Chloe,11,0.21713383339913148
Vivian,11,0.21713383339913148
Jamie,11,0.21713383339913148
Jason,11,0.21713383339913148
Ryan,11,0.21713383339913148
Diana,11,0.21713383339913148
Carolina,11,0.21713383339913148
Sara,10,0.19739439399921044
Holly,10,0.19739439399921044
Melissa,10,0.19739439399921044
Shelby,10,0.19739439399921044
Ella,10,0.19739439399921044
Lisa,10,0.19739439399921044
Kim,10,0.19739439399921044
Ashleigh,10,0.19739439399921044
Jenna,10,0.19739439399921044
Larissa,10,0.19739439399921044
Jordan,9,0.17765495459928937
Will,9,0.17765495459928937
Trang,9,0.17765495459928937
Alice,9,0.17765495459928937
Josh,9,0.17765495459928937
Kevin,9,0.17765495459928937
Jane,9,0.17765495459928937
Marcos,9,0.17765495459928937
Andrew,9,0.17765495459928937
Haley,9,0.17765495459928937
Clara,9,0.17765495459928937
Tiffany,9,0.17765495459928937
Crystal,9,0.17765495459928937
Annie,9,0.17765495459928937
Shannon,9,0.17765495459928937
Sam,9,0.17765495459928937
Richard,9,0.17765495459928937
Julia,9,0.17765495459928937
Chelsea,9,0.17765495459928937
Sydney,8,0.15791551519936833
Alexandra,8,0.15791551519936833
Ellen,8,0.15791551519936833
Becca,8,0.15791551519936833
Sebastian,8,0.15791551519936833
Lineth,8,0.15791551519936833
Victor,8,0.15791551519936833
Savannah,8,0.15791551519936833
Kimberly,8,0.15791551519936833
Catherine,8,0.15791551519936833
Olivia,8,0.15791551519936833
Pedro,8,0.15791551519936833
Kylie,8,0.15791551519936833
Alexis,8,0.15791551519936833
Matheus,8,0.15791551519936833
Lindsay,8,0.15791551519936833
Hayley,8,0.15791551519936833
Kayla,8,0.15791551519936833
Angelica,8,0.15791551519936833
Juan,8,0.15791551519936833
Georgia,8,0.15791551519936833
Lucy,7,0.1381760757994473
Karen,7,0.1381760757994473
Jen,7,0.1381760757994473
Aaron,7,0.1381760757994473
Abigail,7,0.1381760757994473
Eric,7,0.1381760757994473
Alejandra,7,0.1381760757994473
Brianna,7,0.1381760757994473
Cindy,7,0.1381760757994473
Michael,7,0.1381760757994473
Nina,7,0.1381760757994473
Karla,7,0.1381760757994473
Mariana,7,0.1381760757994473
Scott,7,0.1381760757994473
Charlotte,7,0.1381760757994473
Robert,7,0.1381760757994473
Claire,7,0.1381760757994473
Wendy,7,0.1381760757994473
Becky,7,0.1381760757994473
Mike,7,0.1381760757994473
Kate,7,0.1381760757994473
Morgan,7,0.1381760757994473
Kristina,7,0.1381760757994473
Thomas,6,0.11843663639952626
Matthew,6,0.11843663639952626
Bruno,6,0.11843663639952626
Ali,6,0.11843663639952626
Gabriela,6,0.11843663639952626
Helen,6,0.11843663639952626
Angela,6,0.11843663639952626
Amelia,6,0.11843663639952626
Gabriel,6,0.11843663639952626
Amber,6,0.11843663639952626
Jessie,6,0.11843663639952626
Tracy,6,0.11843663639952626
Matt,6,0.11843663639952626
Jay,6,0.11843663639952626
Mariah,6,0.11843663639952626
Rebeca,6,0.11843663639952626
Caroline,6,0.11843663639952626
Felipe,6,0.11843663639952626
Itzel,6,0.11843663639952626
Brendan,6,0.11843663639952626
Allison,6,0.11843663639952626
Patricia,6,0.11843663639952626
Melanie,6,0.11843663639952626
Brandon,6,0.11843663639952626
Meg,6,0.11843663639952626
Monica,6,0.11843663639952626
Callum,6,0.11843663639952626
Joshua,6,0.11843663639952626
Nikki,6,0.11843663639952626
Rafael,6,0.11843663639952626
Ethan,6,0.11843663639952626
Meghan,6,0.11843663639952626
Jakkrit,6,0.11843663639952626
Isabelle,6,0.11843663639952626
Henrique,6,0.11843663639952626
Luke,6,0.11843663639952626
María,6,0.11843663639952626
Jasmine,6,0.11843663639952626
Marina,6,0.11843663639952626
Dakota,6,0.11843663639952626
Isa,6,0.11843663639952626
Jorge,6,0.11843663639952626
Alan,6,0.11843663639952626
Kristin,6,0.11843663639952626
Nicola,6,0.11843663639952626
Katy,6,0.11843663639952626
Leticia,6,0.11843663639952626
Zoe,6,0.11843663639952626
Bethany,6,0.11843663639952626
Marcus,6,0.11843663639952626
Danny,6,0.11843663639952626
Kristen,6,0.11843663639952626
Jonathan,6,0.11843663639952626
Erika,6,0.11843663639952626
GS,5,0.09869719699960522
Chrissy,5,0.09869719699960522
Dominique,5,0.09869719699960522
Allie,5,0.09869719699960522
Brian,5,0.09869719699960522
Liv,5,0.09869719699960522
Jack,5,0.09869719699960522
Marissa,5,0.09869719699960522
Kelsey,5,0.09869719699960522
Gina,5,0.09869719699960522
Melody,5,0.09869719699960522
Paige,5,0.09869719699960522
John,5,0.09869719699960522
Cassie,5,0.09869719699960522
James,5,0.09869719699960522
Ricardo,5,0.09869719699960522
Oscar,5,0.09869719699960522
Abby,5,0.09869719699960522
Madison,5,0.09869719699960522
Francisco,5,0.09869719699960522
Ian,5,0.09869719699960522
Cynthia,5,0.09869719699960522
Kaitlin,5,0.09869719699960522
Valerie,5,0.09869719699960522
Alicia,5,0.09869719699960522
Angel,5,0.09869719699960522
Denise,5,0.09869719699960522
Beth,5,0.09869719699960522
Janine,5,0.09869719699960522
Kaitlyn,5,0.09869719699960522
Sabrina,5,0.09869719699960522
Fernanda,5,0.09869719699960522
Erick,5,0.09869719699960522
Erica,5,0.09869719699960522
Jiyoon,5,0.09869719699960522
João,5,0.09869719699960522
Rebekah,5,0.09869719699960522
Elise,5,0.09869719699960522
Ahmed,5,0.09869719699960522
Allyson,5,0.09869719699960522
Jade,5,0.09869719699960522
Monique,5,0.09869719699960522
Gustavo,5,0.09869719699960522
Nick,5,0.09869719699960522
Molly,5,0.09869719699960522
Adam,5,0.09869719699960522
Miguel,5,0.09869719699960522
Tara,5,0.09869719699960522
Geovana,5,0.09869719699960522
Zak,5,0.09869719699960522
Evelyn,5,0.09869719699960522
Julie,5,0.09869719699960522
Camila,5,0.09869719699960522
Gaby,5,0.09869719699960522
Jenny,5,0.09869719699960522
Michaela,5,0.09869719699960522
Leah,4,0.07895775759968417
Leanne,4,0.07895775759968417
Johanna,4,0.07895775759968417
Jimena,4,0.07895775759968417
Krystal,4,0.07895775759968417
Andrés,4,0.07895775759968417
Dulce,4,0.07895775759968417
Aidan,4,0.07895775759968417
Anne,4,0.07895775759968417
Lindsey,4,0.07895775759968417
Jacqueline,4,0.07895775759968417
Jeffrey,4,0.07895775759968417
Claudia,4,0.07895775759968417
Michele,4,0.07895775759968417
Steven,4,0.07895775759968417
Tayla,4,0.07895775759968417
Hana,4,0.07895775759968417
Aisling,4,0.07895775759968417
Shohreh,4,0.07895775759968417
Alberto,4,0.07895775759968417
Isaac,4,0.07895775759968417
Eva,4,0.07895775759968417
Natalia,4,0.07895775759968417
Valeria,4,0.07895775759968417
Leigha,4,0.07895775759968417
Briana,4,0.07895775759968417
Teresa,4,0.07895775759968417
Bia,4,0.07895775759968417
Siobhan,4,0.07895775759968417
Janna,4,0.07895775759968417
Zach,4,0.07895775759968417
Sandra,4,0.07895775759968417
Harry,4,0.07895775759968417
Alison,4,0.07895775759968417
Jake,4,0.07895775759968417
Fernando,4,0.07895775759968417
Noor,4,0.07895775759968417
Carly,4,0.07895775759968417
Clare,4,0.07895775759968417
Sophia,4,0.07895775759968417
Sean,4,0.07895775759968417
Tamara,4,0.07895775759968417
Rhea,4,0.07895775759968417
Samuel,4,0.07895775759968417
Mónica,4,0.07895775759968417
Morgana,4,0.07895775759968417
Elisa,4,0.07895775759968417
Gabriella,4,0.07895775759968417
Gabrielle,4,0.07895775759968417
Paulina,4,0.07895775759968417
Tyler,4,0.07895775759968417
Christopher,4,0.07895775759968417
Ronan,4,0.07895775759968417
Madeleine,4,0.07895775759968417
Adrian,4,0.07895775759968417
Austin,4,0.07895775759968417
Sabina,4,0.07895775759968417
Georgina,4,0.07895775759968417
Daniela,4,0.07895775759968417
Kira,4,0.07895775759968417
Dale,4,0.07895775759968417
Katherine,4,0.07895775759968417
Brooke,4,0.07895775759968417
Ashlee,4,0.07895775759968417
Rodrigo,4,0.07895775759968417
Stefanie,4,0.07895775759968417
Juliana,4,0.07895775759968417
Miriam,4,0.07895775759968417
Lance,4,0.07895775759968417
Shaiyma,4,0.07895775759968417
Isabella,4,0.07895775759968417
Maggie,4,0.07895775759968417
Dani,4,0.07895775759968417
Lily,4,0.07895775759968417
Lexxy,4,0.07895775759968417
L'une,4,0.07895775759968417
Yasmin,4,0.07895775759968417
Igor,4,0.07895775759968417
Verónica,4,0.07895775759968417
Jesse,4,0.07895775759968417
Ally,4,0.07895775759968417
Mario,4,0.07895775759968417
Klara-May,4,0.07895775759968417
Casey,3,0.05921831819976313
Henry,3,0.05921831819976313
Paul,3,0.05921831819976313
Ciara,3,0.05921831819976313
Breanna,3,0.05921831819976313
Bruna,3,0.05921831819976313
Liz,3,0.05921831819976313
Klaudia,3,0.05921831819976313
Ale,3,0.05921831819976313
Steph,3,0.05921831819976313
Ifeoma,3,0.05921831819976313
Ashkan,3,0.05921831819976313
Rocio,3,0.05921831819976313
Sonia,3,0.05921831819976313
Christian,3,0.05921831819976313
Patrick,3,0.05921831819976313
Maysam,3,0.05921831819976313
Hoang,3,0.05921831819976313
Guilherme,3,0.05921831819976313
Micha,3,0.05921831819976313
Kaye,3,0.05921831819976313
Gladys,3,0.05921831819976313
Sarai,3,0.05921831819976313
Paloma,3,0.05921831819976313
Yesmin,3,0.05921831819976313
Lee,3,0.05921831819976313
Keith,3,0.05921831819976313
Kirsten,3,0.05921831819976313
Isabela,3,0.05921831819976313
Shawn,3,0.05921831819976313
장행균,3,0.05921831819976313
Kelsie,3,0.05921831819976313
Deanna,3,0.05921831819976313
Maya,3,0.05921831819976313
Kali,3,0.05921831819976313
Kaylee,3,0.05921831819976313
Suzanne,3,0.05921831819976313
George,3,0.05921831819976313
Federica,3,0.05921831819976313
Aline,3,0.05921831819976313
Travis,3,0.05921831819976313
Aimee,3,0.05921831819976313
Francesca,3,0.05921831819976313
Gemma,3,0.05921831819976313
Ariel,3,0.05921831819976313
Thiago,3,0.05921831819976313
Brad,3,0.05921831819976313
Mic,3,0.05921831819976313
Mayra,3,0.05921831819976313
Teagan,3,0.05921831819976313
Kyle,3,0.05921831819976313
Lariza,3,0.05921831819976313
Joe,3,0.05921831819976313
Renan,3,0.05921831819976313
Fiorella,3,0.05921831819976313
Tori,3,0.05921831819976313
Ahmad,3,0.05921831819976313
Barbara,3,0.05921831819976313
Al-zahraa,3,0.05921831819976313
Lucero,3,0.05921831819976313
