author_name,frequency,frequencyPer100Comment
Tammy,12,0.0655
Arham,12,0.0655
María,12,0.0655
Dennis,12,0.0655
Jaime,12,0.0655
Shane,12,0.0655
Kristina,12,0.0655
Sydney,12,0.0655
Cathy,12,0.0655
Theresa,12,0.0655
Edward,12,0.0655
Robin,12,0.0655
Abigail,12,0.0655
Eva,12,0.0655
Rafael,12,0.0655
Manuel,12,0.0655
Angelica,12,0.0655
A,11,0.0600
Abby,11,0.0600
Valeria,11,0.0600
Bianca,11,0.0600
Nathan,11,0.0600
Brooke,11,0.0600
Katy,11,0.0600
Miguel,11,0.0600
Jill,11,0.0600
Vicki,11,0.0600
Vicky,11,0.0600
Julio,11,0.0600
Mairea,11,0.0600
Edgar,11,0.0600
Leo,11,0.0600
Rohit,11,0.0600
Gabrielle,11,0.0600
Yvonne,11,0.0600
Johnny,11,0.0600
Colin,11,0.0600
Shelby,11,0.0600
Clare,11,0.0600
Clara,11,0.0600
Marta,11,0.0600
Zoe,11,0.0600
Stefanie,11,0.0600
Lori,11,0.0600
Gabriela,11,0.0600
Paige,11,0.0600
Samuel,11,0.0600
Steven,10,0.0546
Charles,10,0.0546
Travis,10,0.0546
Alicia,10,0.0546
Callum,10,0.0546
Savannah,10,0.0546
Rose,10,0.0546
Alexa,10,0.0546
Jim,10,0.0546
Juliana,10,0.0546
Michaela,10,0.0546
Monse,10,0.0546
Bruno,10,0.0546
Janine,10,0.0546
Ella,10,0.0546
Simone,10,0.0546
Allie,10,0.0546
Carole,10,0.0546
Bethany,10,0.0546
Bobby,10,0.0546
Lorraine,10,0.0546
Nas,10,0.0546
Jeffrey,10,0.0546
Jen,10,0.0546
Corey,10,0.0546
Brad,10,0.0546
Maureen,10,0.0546
Carolyn,10,0.0546
Brianna,10,0.0546
Stacey,10,0.0546
Sebastian,10,0.0546
Colleen,10,0.0546
Roger,10,0.0546
Dragoș,10,0.0546
Terry,10,0.0546
Jacob,10,0.0546
Dee,10,0.0546
Leah,10,0.0546
Melody,10,0.0546
Jasmine,10,0.0546
Francesca,10,0.0546
Hugo,10,0.0546
Evelyn,10,0.0546
Itzel,10,0.0546
Cecilia,10,0.0546
Miriam,10,0.0546
Mandy,10,0.0546
Karin,10,0.0546
Coombsy,9,0.0491
Cristina,9,0.0491
Joy,9,0.0491
Joe,9,0.0491
Shari,9,0.0491
Sergio,9,0.0491
Cara,9,0.0491
Jesus,9,0.0491
Dylan,9,0.0491
Omar,9,0.0491
Christian,9,0.0491
Phi,9,0.0491
Leonardo,9,0.0491
Joan,9,0.0491
Elise,9,0.0491
Kristin,9,0.0491
Kylie,9,0.0491
Nguyễn,9,0.0491
Darren,9,0.0491
Margaret,9,0.0491
Patty,9,0.0491
João,9,0.0491
Gustavo,9,0.0491
Janice,9,0.0491
Books,9,0.0491
Pam,9,0.0491
Luiz,9,0.0491
Kelsey,9,0.0491
Trang,9,0.0491
Naomi,9,0.0491
Dan,9,0.0491
Bonnie,9,0.0491
Etanyobere,9,0.0491
Debra,9,0.0491
Rebekah,9,0.0491
Monique,9,0.0491
Jillian,9,0.0491
Hope,9,0.0491
Sonia,8,0.0437
Andrés,8,0.0437
Angelo,8,0.0437
Lindsey,8,0.0437
Amelia,8,0.0437
Thiago,8,0.0437
Tony,8,0.0437
Katrina,8,0.0437
Giulia,8,0.0437
Marina,8,0.0437
Antonia,8,0.0437
Annette,8,0.0437
Shirley,8,0.0437
Krystal,8,0.0437
Elena,8,0.0437
George,8,0.0437
Isaac,8,0.0437
Lorena,8,0.0437
Kaitlyn,8,0.0437
Fernanda,8,0.0437
Fabio,8,0.0437
Benjamin,8,0.0437
Isabelle,8,0.0437
Lara,8,0.0437
Серёжа,8,0.0437
Ally,8,0.0437
Kat,8,0.0437
Kay,8,0.0437
Ivan,8,0.0437
Lynne,8,0.0437
Shawn,8,0.0437
Aline,8,0.0437
Aimee,8,0.0437
Kyle,8,0.0437
Riley,8,0.0437
Leticia,8,0.0437
Lineth,8,0.0437
Dani,8,0.0437
Dale,8,0.0437
Sabrina,8,0.0437
Micke,8,0.0437
Igor,8,0.0437
Deb,8,0.0437
Lyn,8,0.0437
Kelli,8,0.0437
Briana,8,0.0437
Audrey,8,0.0437
Joanna,8,0.0437
Carly,8,0.0437
Tom,8,0.0437
Erich,8,0.0437
Candace,8,0.0437
Gemma,8,0.0437
Lily,8,0.0437
Gaby,8,0.0437
Susie,7,0.0382
Toni,7,0.0382
Laurie,7,0.0382
Alberto,7,0.0382
Alejandro,7,0.0382
Selenators,7,0.0382
Paulina,7,0.0382
Pauline,7,0.0382
Nguyen,7,0.0382
Michel,7,0.0382
Leandro,7,0.0382
Caitlyn,7,0.0382
Carmen,7,0.0382
Chrissy,7,0.0382
Kirsten,7,0.0382
Deanna,7,0.0382
Nadia,7,0.0382
Rebeca,7,0.0382
Kenneth,7,0.0382
Marc,7,0.0382
Fernando,7,0.0382
Sheila,7,0.0382
Elisa,7,0.0382
Gabriella,7,0.0382
Ruth,7,0.0382
Tommy,7,0.0382
Aj,7,0.0382
Lena,7,0.0382
Heidi,7,0.0382
Livingston,7,0.0382
Kristine,7,0.0382
Liv,7,0.0382
Bailey,7,0.0382
Cassie,7,0.0382
Herman,7,0.0382
Mahmoud,7,0.0382
Davide,7,0.0382
Meg,7,0.0382
Lacy,7,0.0382
Ethan,7,0.0382
Raul,7,0.0382
Terri,7,0.0382
Max,7,0.0382
Gary,7,0.0382
Kerrie,7,0.0382
Irene,7,0.0382
Guilherme,7,0.0382
Natalka,7,0.0382
Madison,7,0.0382
Renata,7,0.0382
Sophia,7,0.0382
Brendan,7,0.0382
Kathryn,7,0.0382
Carla,7,0.0382
Betty,7,0.0382
Hasan,7,0.0382
Meghan,7,0.0382
Paolo,7,0.0382
Marcela,7,0.0382
Georgina,7,0.0382
Molly,7,0.0382
Walter,7,0.0382
Mohammad,7,0.0382
Eduardo,7,0.0382
Florina,7,0.0382
Elek,6,0.0328
Sofia,6,0.0328
Veronica,6,0.0328
Hollie,6,0.0328
Keith,6,0.0328
Francisco,6,0.0328
Frases,6,0.0328
Tricia,6,0.0328
Stanley,6,0.0328
Judith,6,0.0328
Ruby,6,0.0328
Teri,6,0.0328
Luciana,6,0.0328
Harry,6,0.0328
Isa,6,0.0328
Peggy,6,0.0328
Carl,6,0.0328
Polly,6,0.0328
Dakota,6,0.0328
Jesse,6,0.0328
Rabia,6,0.0328
Marissa,6,0.0328
Rhonda,6,0.0328
Doug,6,0.0328
C.Ronaldo,6,0.0328
Gail,6,0.0328
Oskar,6,0.0328
Hana,6,0.0328
Beverly,6,0.0328
Lynsey,6,0.0328
Ahmad,6,0.0328
Marilyn,6,0.0328
Elle,6,0.0328
Jayne,6,0.0328
Henrique,6,0.0328
Tyler,6,0.0328
Robyn,6,0.0328
Marisa,6,0.0328
Rita,6,0.0328
Joey,6,0.0328
Randy,6,0.0328
Abby-Rose,6,0.0328
Johanna,6,0.0328
Lin,6,0.0328
Ale,6,0.0328
Craig,6,0.0328
Roberto,6,0.0328
Josie,6,0.0328
Miley,6,0.0328
Shaun,6,0.0328
Eddii,6,0.0328
Patti,6,0.0328
Canal,6,0.0328
Devin,6,0.0328
Jakkrit,6,0.0328
Sidney,6,0.0328
Tanya,6,0.0328
Troy,6,0.0328
Farah,6,0.0328
Bia,6,0.0328
Sammy,6,0.0328
Javier,6,0.0328
