status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
67253243887_10154596561188888,"It's crazy how some people don't even question or ponder the reason for their existence and are okay going through the motions. We don't live to die. We have purpose and meaning! Step outside your comfort zone and challenge your friends by asking those tough questions like what do you think the meaning of life is? What do you think your purpose is? I'm not saying you have to believe the same thing I believe but at least have the discussion.. Sometimes it can be scary opening yourself up to what can come from those conversations, and I think it can be easier sometimes to just avoid and not think about it! But I think it's worth it!!!!",,status,,2016-07-05 11:42:38,396577,8394,33950,342815,49682,3314,323,338,102,3
67253243887_10154591257273888,Miami day 2,,status,,2016-07-03 08:27:35,253027,3593,1121,231492,20071,938,212,239,74,1
67253243887_10154584635438888,Lake day w/ Martin Garrix,Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154584634823888/?type=3,2016-07-01 11:51:01,353877,2944,2688,319397,32913,1045,399,51,71,1
67253243887_10154587031168888,Miami pop up store today and tomorrow,Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154587030738888/?type=3,2016-07-01 11:05:48,82450,1031,949,69194,12596,467,62,105,25,1
67253243887_10154585093713888,"We back. New #PurposeTour merch available now
http://smarturl.it/purposetourmerch",,video,https://www.facebook.com/JustinBieber/videos/10154585093713888/,2016-06-30 16:26:01,186094,3062,10111,154124,30865,785,159,96,62,3
67253243887_10154584257918888,Me and Diplo got that new single COLD WATER  coming next month 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,,status,,2016-06-30 08:51:45,384840,8639,12050,342873,35187,6125,483,71,100,1
67253243887_10154579544633888,Miami #PurposeTourAlchemist,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154579544633888/?type=3,2016-06-28 16:58:00,210083,2745,1940,188651,19023,421,177,1709,97,5
67253243887_10154579459238888,New Justmojis for the 4th even tho I'm Canadian lol 🇺🇸🇨🇦 http://onelink.to/justmoji,Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154579459153888/?type=3,2016-06-28 12:06:36,207269,2422,3126,179932,23570,352,3278,70,65,2
67253243887_10154577140223888,She lovin the crew,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154577140223888/?type=3,2016-06-27 13:08:06,358645,4009,3030,325652,30840,520,1430,59,137,7
67253243887_10154574909543888,😿😿😿😿😿😿😿😿😿😿,Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154574909458888/?type=3,2016-06-26 15:34:16,292383,8466,3368,241819,9101,1681,1794,37663,324,1
