author_name,frequency,frequencyPer100Comment
Suz,24,2.6143790849673203
Jimmy,12,1.3071895424836601
Ryan,9,0.9803921568627451
Ama,9,0.9803921568627451
Kyle,8,0.8714596949891068
Chelle,8,0.8714596949891068
CL,7,0.7625272331154684
Moncef,7,0.7625272331154684
Jonathan,7,0.7625272331154684
Mark,7,0.7625272331154684
Roger,6,0.6535947712418301
Ashley,6,0.6535947712418301
Michael,6,0.6535947712418301
Miguel,6,0.6535947712418301
AlexSand,6,0.6535947712418301
Matt,6,0.6535947712418301
Christopher,6,0.6535947712418301
Anthony,6,0.6535947712418301
Elizabeth,6,0.6535947712418301
Ümpire,5,0.5446623093681917
Jordan,5,0.5446623093681917
Jay,5,0.5446623093681917
Valerie,5,0.5446623093681917
Gilbert,5,0.5446623093681917
Peter,5,0.5446623093681917
Jason,5,0.5446623093681917
Chris,5,0.5446623093681917
Keith,5,0.5446623093681917
David,5,0.5446623093681917
Shawn,5,0.5446623093681917
Amanda,4,0.4357298474945534
Brian,4,0.4357298474945534
Prometheus,4,0.4357298474945534
Adam,4,0.4357298474945534
Cam,4,0.4357298474945534
Sam,4,0.4357298474945534
Kevin,4,0.4357298474945534
Kelly,4,0.4357298474945534
Angie,4,0.4357298474945534
Josh,4,0.4357298474945534
Mal,4,0.4357298474945534
Janet,3,0.32679738562091504
Cruz,3,0.32679738562091504
Charlie,3,0.32679738562091504
Robert,3,0.32679738562091504
Tawanda,3,0.32679738562091504
Nico,3,0.32679738562091504
Phala,3,0.32679738562091504
Don,3,0.32679738562091504
Joseph,3,0.32679738562091504
Tyree,3,0.32679738562091504
Anduar,3,0.32679738562091504
Eduardo,3,0.32679738562091504
Craig,3,0.32679738562091504
Richard,3,0.32679738562091504
Kimberly,3,0.32679738562091504
Mahogany,3,0.32679738562091504
Michelle,3,0.32679738562091504
John,3,0.32679738562091504
Rui,3,0.32679738562091504
Kurtis,3,0.32679738562091504
Cj,3,0.32679738562091504
Kristen,3,0.32679738562091504
Plagan,3,0.32679738562091504
Russell,3,0.32679738562091504
Daniel,3,0.32679738562091504
Zach,3,0.32679738562091504
Douglass,3,0.32679738562091504
Lee,3,0.32679738562091504
Juan,3,0.32679738562091504
Raeven,3,0.32679738562091504
Adi,3,0.32679738562091504
Harry,3,0.32679738562091504
Tony,3,0.32679738562091504
Ricky,3,0.32679738562091504
Alex,3,0.32679738562091504
Malcolm,3,0.32679738562091504
Felicia,2,0.2178649237472767
Monique,2,0.2178649237472767
Casey,2,0.2178649237472767
Oki,2,0.2178649237472767
Nikolis,2,0.2178649237472767
Laurie,2,0.2178649237472767
Henry,2,0.2178649237472767
Maurice,2,0.2178649237472767
Mitch,2,0.2178649237472767
Damian,2,0.2178649237472767
Jennifer,2,0.2178649237472767
Cedric,2,0.2178649237472767
Butter,2,0.2178649237472767
Klaus,2,0.2178649237472767
Byron,2,0.2178649237472767
Oratile,2,0.2178649237472767
Jack,2,0.2178649237472767
Sophie,2,0.2178649237472767
Cha,2,0.2178649237472767
Ceejay,2,0.2178649237472767
Marco,2,0.2178649237472767
Aaron,2,0.2178649237472767
Mikkel,2,0.2178649237472767
Ray,2,0.2178649237472767
Joe,2,0.2178649237472767
Judy,2,0.2178649237472767
Eric,2,0.2178649237472767
Sunny,2,0.2178649237472767
Rebecca,2,0.2178649237472767
Mutasa,2,0.2178649237472767
Angela,2,0.2178649237472767
Pugh,2,0.2178649237472767
Pam,2,0.2178649237472767
Williams,2,0.2178649237472767
Kingsly,2,0.2178649237472767
Missionary,2,0.2178649237472767
Gabrielle,2,0.2178649237472767
Sarah,2,0.2178649237472767
Chantal,2,0.2178649237472767
Vanessa,2,0.2178649237472767
Bianca,2,0.2178649237472767
Cathbert,2,0.2178649237472767
Crystal,2,0.2178649237472767
Ricardo,2,0.2178649237472767
Amir,2,0.2178649237472767
Denise,2,0.2178649237472767
Tyler,2,0.2178649237472767
Rodrigo,2,0.2178649237472767
Lentikile,2,0.2178649237472767
Abdulsalam,2,0.2178649237472767
Rapháel,2,0.2178649237472767
Rodolfo,2,0.2178649237472767
Jeremy,2,0.2178649237472767
Myles,2,0.2178649237472767
Onemalawi,2,0.2178649237472767
Lukas,2,0.2178649237472767
Rory,2,0.2178649237472767
Rachel,2,0.2178649237472767
Danielle,2,0.2178649237472767
Esther,2,0.2178649237472767
Shayla,2,0.2178649237472767
Travis,2,0.2178649237472767
James,2,0.2178649237472767
Danny,2,0.2178649237472767
Weam,2,0.2178649237472767
Nokweh,2,0.2178649237472767
Suzzanne,2,0.2178649237472767
Brenda,2,0.2178649237472767
Ellen,2,0.2178649237472767
Mike,2,0.2178649237472767
Joaquin,2,0.2178649237472767
Amber,2,0.2178649237472767
Britt,2,0.2178649237472767
Kristina,2,0.2178649237472767
Djplaymenonsense,2,0.2178649237472767
Christina,2,0.2178649237472767
Mpho,2,0.2178649237472767
Andrew,2,0.2178649237472767
Ramon,2,0.2178649237472767
Andrea,2,0.2178649237472767
Mikael,2,0.2178649237472767
Acemill,2,0.2178649237472767
CATS,2,0.2178649237472767
